,dates,prediction,+,-
34,2020-04-03,7150.4111726063475,766.4325312301844,-792.014951639062
35,2020-04-04,7962.842749569218,846.3342049980747,-876.094406907082
36,2020-04-05,8780.14347283148,925.4675192415871,-959.6307631536638
37,2020-04-06,9597.221650726733,1003.3514637791086,-1042.1087251896206
38,2020-04-07,10409.643691972105,1079.591785744753,-1123.099802011424
39,2020-04-08,11213.593204507159,1153.8722110136205,-1202.2542426350647
40,2020-04-09,12005.82355009437,1225.945508707462,-1279.2926567723407
41,2020-04-10,12783.607595152303,1295.6248086337582,-1353.9977486028674
42,2020-04-11,13544.687198705025,1362.7754233020187,-1426.2064344732444
43,2020-04-12,14287.22410085488,1427.3073144717819,-1495.8025031310426
44,2020-04-13,15009.753263722512,1489.1682692508039,-1562.7099009901995
45,2020-04-14,15711.139269161878,1548.3377989852124,-1626.8866714639917
46,2020-04-15,16390.536078653848,1604.821742145432,-1688.3195435603266
47,2020-04-16,17047.350252603723,1658.647532326504,-1747.0191430118812
48,2020-04-17,17681.207588784986,1709.8600813506055,-1803.0157863199056
49,2020-04-18,18291.92305142081,1758.5182222864532,-1856.3558112852443
50,2020-04-19,18879.473809094376,1804.691656077459,-1907.0983949931979
51,2020-04-20,19443.975169316338,1848.458346614767,-1955.3128100741123
52,2020-04-21,19985.659185280838,1889.9023121949103,-2001.0760719997052
53,2020-04-22,20504.855708174102,1929.1117649965818,-2044.470932897697
54,2020-04-23,21001.97566231645,1966.1775541334973,-2085.584180467311
55,2020-04-24,21477.49633237635,2001.1918725881042,-2124.505204582005
56,2020-04-25,21931.94846217666,2034.247192039351,-2161.3247973249927
57,2020-04-26,22365.904980163727,2065.4353939494686,-2196.1341560369474
58,2020-04-27,22779.971180833007,2094.8470688884263,-2229.024062185992
59,2020-04-28,23174.776203726728,2122.57095918278,-2260.084211655394
60,2020-04-29,23550.965668806944,2148.693523588765,-2289.40267538463
61,2020-04-30,23909.195338880643,2173.2986051871194,-2317.0654716115823
62,2020-05-01,24250.1256904007,2196.4671859607733,-2343.1562330572015
63,2020-05-02,24574.417290147034,2218.2772143320217,-2367.7559550993938
64,2020-05-03,24882.72687928769,2238.8034929647692,-2390.9428119115582
65,2020-05-04,25175.704083858356,2258.1176169077335,-2412.792030259716
66,2020-05-05,25453.98867319519,2276.2879527317673,-2433.37581118639
67,2020-05-06,25718.208299600363,2293.3796511630353,-2452.763291626983
68,2020-05-07,25968.976658865173,2309.4546866607343,-2471.0205389511793
69,2020-05-08,26206.892018076407,2324.571918417423,-2488.2105724446374
