,dates,prediction,+,-
183,2020-07-23,4492.368701502069,379.45463840335105,-408.92315259607176
184,2020-07-24,4492.423288143112,379.457507278089,-408.9264498303296
185,2020-07-25,4492.4748466464425,379.4602155755074,-408.9295626286421
186,2020-07-26,4492.523543909357,379.4627722443165,-408.9325012615891
187,2020-07-27,4492.569537721763,379.4651857380568,-408.93527543194523
188,2020-07-28,4492.612977269465,379.4674640429548,-408.93789430659626
189,2020-07-29,4492.654003510258,379.469614698698,-408.94036654031834
190,2020-07-30,4492.692749718383,379.47164482853805,-408.9427003102851
191,2020-07-31,4492.729341850795,379.4735611594606,-408.944903339167
192,2020-08-01,4492.763898959676,379.4753700449155,-408.94698292116755
193,2020-08-02,4492.79653356479,379.4770774852932,-408.9489459454926
194,2020-08-03,4492.827352008627,379.4786891474314,-408.95079891870864
195,2020-08-04,4492.856454792693,379.48021038306706,-408.9525479858835
196,2020-08-05,4492.883936895414,379.4816462462595,-408.95419895055284
197,2020-08-06,4492.90988807106,379.483001509745,-408.95575729347456
198,2020-08-07,4492.934393141656,379.48428068090834,-408.9572281909268
