,dates,prediction,+,-
0,2020-03-11,0.0,0.0,0.0
1,2020-03-12,1.7775580465398948e-06,2.203573853546162e-07,-2.2076508308173692e-07
2,2020-03-13,2.6943005176689273e-05,3.313370129129413e-06,-3.3253776366637335e-06
3,2020-03-14,0.00013746707293672643,1.6782322350264906e-05,-1.687018041087464e-05
4,2020-03-15,0.0004648014120372595,5.638741691334952e-05,-5.676080058388336e-05
5,2020-03-16,0.001285890722271968,0.00015519497804294133,-0.00015639796602897314
6,2020-03-17,0.0031917826420566845,0.0003836796677098432,-0.00038698814895961114
7,2020-03-18,0.0074503775687433885,0.0008929608299061715,-0.0009012312246070211
8,2020-03-19,0.016780506332167287,0.002007031504861312,-0.0020265199310825453
9,2020-03-20,0.036991682590729866,0.004418052742209619,-0.004462306221903904
10,2020-03-21,0.0804217232952833,0.009595561036917902,-0.009693697009879515
11,2020-03-22,0.1730253289074209,0.020629605583811272,-0.02084378068980719
12,2020-03-23,0.36856763247245194,0.04391658706216378,-0.044378363323426095
13,2020-03-24,0.7753502471384128,0.0923240452451769,-0.09330834509688946
14,2020-03-25,1.5993844623266438,0.19026054163512707,-0.19232920961224398
15,2020-03-26,3.191596853467081,0.3790568053811776,-0.3833120736148965
16,2020-03-27,6.065815755500625,0.7185860091607985,-0.7270545716104193
17,2020-03-28,10.87533233483531,1.2838008255588917,-1.2999243336688924
18,2020-03-29,18.36720365148038,2.158732388526822,-2.187908618413452
19,2020-03-30,29.33275606843082,3.4302876884765006,-3.480402134088987
20,2020-03-31,44.56308183273502,5.182904938925233,-5.264803072873015
21,2020-04-01,64.81267547173152,7.494398189097694,-7.622263557854858
22,2020-04-02,90.77175261603922,10.43299638378734,-10.62461419420022
23,2020-04-03,123.04664851357717,14.055447062528486,-14.332345127718838
24,2020-04-04,162.14723750889758,18.406008746397248,-18.793477112277372
25,2020-04-05,208.48019049164168,23.516151374443837,-24.043148758678825
26,2020-04-06,262.3469231345131,29.404798337716386,-30.10375803074797
27,2020-04-07,323.9451947343748,36.07896516963223,-36.98551569710793
28,2020-04-08,393.37345334575025,43.53467351048346,-44.68729054263565
29,2020-04-09,470.6371623504652,51.75804146967488,-53.197647558995925
30,2020-04-10,555.6564741335678,60.72647164231432,-62.495999679784575
31,2020-04-11,648.2747375370105,70.40987587843233,-72.55381094347263
32,2020-04-12,748.2674288417454,80.77189063284584,-83.3358033691128
33,2020-04-13,855.3511844403297,91.7710491286241,-94.8011320254792
34,2020-04-14,969.1926922365404,103.36188651024429,-106.90450276588479
35,2020-04-15,1089.4172550807937,115.49596203661099,-119.59721487423201
36,2020-04-16,1215.616901011165,128.12278982656017,-132.82811846910772
37,2020-04-17,1347.357945374337,141.1906724568555,-146.54447950749432
38,2020-04-18,1484.187947533334,154.64743694090612,-160.69275046418716
39,2020-04-19,1625.6420431130412,168.44107642530662,-175.21924883641282
40,2020-04-20,1771.2486339564318,182.52030014762613,-190.0707449520114
41,2020-04-21,1920.5344415908025,196.83499707659803,-205.194963650124
42,2020-04-22,2073.0289552560243,211.33662100740003,-220.54100680806278
43,2020-04-23,2228.268287419238,225.97850185802326,-236.05970088269214
44,2020-04-24,2385.7984788991666,240.71609145835419,-251.7038773196141
45,2020-04-25,2545.1783067308406,255.50715206118412,-267.4285936799706
46,2020-04-26,2705.9815627141024,270.3118865503111,-283.191294081073
47,2020-04-27,2867.7989767717677,285.0930321775727,-298.95193086031304
48,2020-04-28,3030.239690633141,299.8159076052384,-314.67303695474584
49,2020-04-29,3192.9323931110716,314.44842785728133,-330.3197636100872
