,dates,prediction,+,-
35,2020-04-06,12408.125296094871,1244.6971657712638,-1303.3072002245735
36,2020-04-07,13092.597164441193,1304.7847712452403,-1367.9489182533398
37,2020-04-08,13763.725738498853,1362.9622464194254,-1430.6847473923535
38,2020-04-09,14420.264285692663,1419.1715337269197,-1491.4391772664112
39,2020-04-10,15061.183992287197,1473.3755571380516,-1550.1592317590366
40,2020-04-11,15685.653111456557,1525.5553571852633,-1606.8115997102668
41,2020-04-12,16293.017261357492,1575.7075001149115,-1661.380016430414
42,2020-04-13,16882.780957001996,1623.8417502166121,-1713.8628900120657
43,2020-04-14,17454.590414418268,1669.9789906554033,-1764.271162113102
44,2020-04-15,18008.217629217048,1714.1493762333484,-1812.6263902695246
45,2020-04-16,18543.5457076497,1756.3907001504376,-1858.959036978209
46,2020-04-17,19060.555408730484,1796.746956680865,-1903.3069500513266
47,2020-04-18,19559.31284623633,1835.2670823307271,-1945.714018938288
48,2020-04-19,20039.95829060559,1872.0038582409907,-1986.22899157957
49,2020-04-20,20502.696005149584,1907.0129575848478,-2024.904436947978
50,2020-04-21,20947.785051044837,1940.352123028595,-2061.7958394598645
51,2020-04-22,21375.530992526787,1972.0804599181574,-2096.9608118072247
52,2020-04-23,21786.278437541805,2002.257832614032,-2130.458414258006
53,2020-04-24,22180.404348292355,2030.944351876722,-2162.3485688248693
54,2020-04-25,22558.312060542026,2058.1999427467745,-2192.691558050781
55,2020-04-26,22920.425952386795,2084.0839831378507,-2221.547598830395
56,2020-04-27,23267.186707090877,2108.6550044516334,-2248.9764826665123
57,2020-04-28,23599.04711769573,2131.9704463808157,-2275.0372745384557
58,2020-04-29,23916.468384316206,2154.0864588620316,-2299.7880632882698
59,2020-04-30,24219.916858753615,2175.057744959664,-2323.285757197471
60,2020-05-01,24509.86119421964,2194.9374391296005,-2345.585919056928
61,2020-05-02,24786.769861194894,2213.7770159502834,-2366.742635640512
62,2020-05-03,25051.10899356365,2231.6262249829415,-2386.808417049124
63,2020-05-04,25303.34053201765,2248.533047933135,-2405.8341218862224
64,2020-05-05,25543.92063433653,2264.5436747296117,-2423.8689046632644
65,2020-05-06,25773.298325029544,2279.7024955854104,-2440.960182279614
66,2020-05-07,25991.91435964196,2294.052106502855,-2457.153616825435
67,2020-05-08,26200.200277608757,2307.6333257460865,-2472.4931119767934
68,2020-05-09,26398.57762819471,2320.485219712704,-2487.020821271213
69,2020-05-10,26587.457346534582,2332.645136198098,-2500.7771660084873
70,2020-05-11,26767.239262525527,2344.1487436146344,-2513.8008611404257
71,2020-05-12,26938.311730461894,2355.0300750534734,-2526.1289479064944
72,2020-05-13,27101.05135828045,2365.3215758013175,-2537.7968315450744
73,2020-05-14,27255.822832564983,2375.0541537504578,-2548.838323493561
74,2020-05-15,27402.978821473356,2384.2572316146434,-2559.2856867411174
75,2020-05-16,27542.85994685121,2392.958800384171,-2569.1696836461306
76,2020-05-17,27675.794818217353,2401.185473466925,-2578.5196255704795
77,2020-05-18,27802.100117800695,2408.96254096727,-2587.363423619012
78,2020-05-19,27922.080730064135,2416.3140237465923,-2595.7276400300907
79,2020-05-20,28036.029909511268,2423.2627269276127,-2603.6375397866104
80,2020-05-21,28144.22948031453,2429.830292562976,-2611.1171420657665
81,2020-05-22,28246.950062801363,2436.0372512513386,-2618.189271232044
82,2020-05-23,28344.451321891047,2441.9030725202574,-2624.875607112157
83,2020-05-24,28436.982233304687,2447.446213850628,-2631.1967343563447
