,dates,prediction,+,-
52,2020-04-22,5261.7191019671955,506.2272571338981,-534.2651186212634
53,2020-04-23,5438.284017166287,520.3879564308309,-549.7592695743724
54,2020-04-24,5608.612829533475,533.8755128626954,-564.5509724916928
55,2020-04-25,5772.6813687787635,546.7046660350898,-578.6524441978809
56,2020-04-26,5930.502084133735,558.89261287917,-592.0787830542977
57,2020-04-27,6082.11910781129,570.458479855386,-604.8474124914483
58,2020-04-28,6227.603748888485,581.4228612635288,-616.9775895599087
59,2020-04-29,6367.050403130533,591.8074182880191,-628.4899738053846
60,2020-04-30,6500.572859849347,601.6345333803174,-639.4062516208751
61,2020-05-01,6628.300983751244,610.9270146324307,-649.7488111761886
62,2020-05-02,6750.377747917494,619.707845009305,-659.5404631398551
63,2020-05-03,6866.956593441455,627.9999716203401,-668.8042026370758
64,2020-05-04,6978.199090364883,635.8261303887539,-677.5630080016917
65,2020-05-05,7084.27287561955,643.2087019707014,-685.8396723027654
66,2020-05-06,7185.349844116776,650.1695950439034,-693.6566638515569
67,2020-05-07,7281.604569979847,656.7301534209228,-701.0360121862686
68,2020-05-08,7373.2129362226015,662.9110838031847,-707.9992163577845
69,2020-05-09,7460.350952840561,668.7324013595389,-714.567172681498
70,2020-05-10,7543.193743265194,674.2133904266393,-720.7601192107168
71,2020-05-11,7621.914683265328,679.3725783079353,-726.597594850843
72,2020-05-12,7696.684674422893,684.227719912933,-732.0984107893464
73,2020-05-13,7767.671537919933,688.7957915812085,-737.2806325039192
74,2020-05-14,7835.039514975164,693.092992528671,-742.1615707041556
75,2020-05-15,7898.9488614705215,697.1347525569172,-746.7577797603935
76,2020-05-16,7959.555525476169,700.9357448485061,-751.0850623539454
77,2020-05-17,8017.010897472495,704.5099028276782,-755.158479240502
78,2020-05-18,8071.461624102713,707.8704402184203,-758.9923631717611
79,2020-05-19,8123.049477198001,711.0298735473934,-762.6003361395988
80,2020-05-20,8171.911270675945,714.0000464554078,-765.9953292259615
81,2020-05-21,8218.17881866388,716.7921552745302,-769.1896044387795
82,2020-05-22,8261.978929072548,719.416775425756,-772.1947780181981
83,2020-05-23,8303.433427217436,721.8838882443852,-775.0218447508432
84,2020-05-24,8342.659204851245,724.202907920795,-777.6812029166849
85,2020-05-25,8379.768290632743,726.3827083095402,-780.1826795646502
86,2020-05-26,8414.867938283427,728.4316493851002,-782.5355558403253
87,2020-05-27,8448.060729265952,730.3576031801149,-784.7485921521584
88,2020-05-28,8479.444687186437,732.1679790732796,-786.8300529982689
89,2020-05-29,8509.113401468256,733.8697483245342,-788.7877313103954
90,2020-05-30,8537.156158076685,735.4694677772877,-790.6289721960075
91,2020-05-31,8563.658075626858,736.9733026837966,-792.3606960039933
92,2020-06-01,8588.70024514994,738.3870486092655,-793.9894206374984
93,2020-06-02,8612.359872062052,739.716152389432,-795.5212830606879
94,2020-06-03,8634.710419250989,740.9657321415034,-796.9620599762075
95,2020-06-04,8655.821750255618,742.1405963287743,-798.3171876521019
96,2020-06-05,8675.760271647563,743.2452618839143,-799.5917808842469
97,2020-06-06,8694.58907392029,744.2839714142829,-800.7906511004767
98,2020-06-07,8712.36807026852,745.2607095061303,-801.9183236091321
99,2020-06-08,8729.154132745454,746.1792181559103,-802.9790540066233
100,2020-06-09,8745.001225421049,747.043011358026,-803.9768437629809
101,2020-06-10,8759.960534194553,747.8553888797505,-804.9154550060002
102,2020-06-11,8774.080593008346,748.6194492541381,-805.7984245268526
103,2020-06-12,8787.40740630446,749.3381020350789,-806.6290770438954
104,2020-06-13,8799.984567511436,750.0140793304399,-807.4105377351461
105,2020-06-14,8811.853373514872,750.6499466603946,-808.1457440811691
106,2020-06-15,8823.052935038084,751.2481131716759,-808.8374570449796
107,2020-06-16,8833.620282952676,751.8108412459151,-809.4882716241864
108,2020-06-17,8843.590470410556,752.3402555182238,-810.1006267881476
109,2020-06-18,8852.996670964983,752.8383513591343,-810.6768148517658
110,2020-06-19,8861.870272635086,753.3070028350285,-811.2189902991313
111,2020-06-20,8870.240967992004,753.7479701796547,-811.7291780883534
112,2020-06-21,8878.13684043366,754.1629068151815,-812.2092814759208
113,2020-06-22,8885.58444664658,754.5533659371158,-812.6610893739635
114,2020-06-23,8892.6088949477,754.9208066435131,-813.0862832172079
115,2020-06-24,8899.233920898192,755.2665997873883,-813.4864435284644
116,2020-06-25,8905.481958754282,755.5920333822596,-813.8630560016309
117,2020-06-26,8911.374209724238,755.8983176921574,-814.2175172400321
118,2020-06-27,8916.930706992249,756.1865900110988,-814.5511401540325
119,2020-06-28,8922.17037761098,756.457919141285,-814.8651590286436
120,2020-06-29,8927.111101362525,756.7133095918907,-815.1607342830439
121,2020-06-30,8931.769766739357,756.9537055181336,-815.4389569429359
122,2020-07-01,8936.162324140443,757.1799944137856,-815.70085283969
123,2020-07-02,8940.303836361561,757.3930105706822,-815.9473865503114
124,2020-07-03,8944.2085265597,757.5935383250562,-816.1794650997026
125,2020-07-04,8947.889823782147,757.782315102475,-816.3979414377436
126,2020-07-05,8951.360406146503,757.9600342721969,-816.6036177027745
127,2020-07-06,8954.632241801235,758.1273478249823,-816.7972482867744
128,2020-07-07,8957.71662774899,758.2848688839495,-816.9795427124927
129,2020-07-08,8960.624226646545,758.4331740601447,-817.1511683354147
130,2020-07-09,8963.365101613064,758.5728056579337,-817.3127528758914
131,2020-07-10,8965.94874944252,758.7042737619831,-817.4648868171125
132,2020-07-11,8968.38413166629,758.828058166253,-817.6081256239204
133,2020-07-12,8970.679704255605,758.944610206292,-817.74299185157
134,2020-07-13,8972.843445641665,759.0543544717239,-817.8699771180827
135,2020-07-14,8974.88288323393,759.1576904135254,-817.9895439566917
136,2020-07-15,8976.805118519509,759.2549938534103,-818.1021275565117
137,2020-07-16,8978.616850762615,759.3466183979817,-818.2081373942638
138,2020-07-17,8980.324399648318,759.4328967817019,-818.3079587845723
139,2020-07-18,8981.93372618754,759.5141420936234,-818.4019542970946
140,2020-07-19,8983.450452838593,759.5906489534682,-818.4904651154202
141,2020-07-20,8984.879882762829,759.662694632947,-818.5738123329284
142,2020-07-21,8986.227017593255,759.7305400785044,-818.652298135662
143,2020-07-22,8987.496574343179,759.7944308800597,-818.7262069229882
144,2020-07-23,8988.693001441783,759.854598185233,-818.795806365435
145,2020-07-24,8989.820493887399,759.9112595595707,-818.8613484001153
146,2020-07-25,8990.883007518543,759.9646197903458,-818.9230701613697
147,2020-07-26,8991.884272515425,760.0148716438889,-818.9811948576853
148,2020-07-27,8992.827806175717,760.062196579489,-819.0359325983645
149,2020-07-28,8993.716924927363,760.1067654160233,-819.087481165785
150,2020-07-29,8994.554755715997,760.1487389621852,-819.1360267454129
151,2020-07-30,8995.344246732495,760.1882686070112,-819.1817446100113
152,2020-07-31,8996.088177552077,760.2254968759062,-819.2247997638951
153,2020-08-01,8996.789168705172,760.2605579533229,-819.2653475486422
154,2020-08-02,8997.449690686288,760.2935781728138,-819.3035342109724
155,2020-08-03,8998.072072544335,760.3246764828618,-819.3394974426446
156,2020-08-04,8998.658509864425,760.3539648777096,-819.3733668797831
157,2020-08-05,8999.2110724,760.3815488082801,-819.4052645791517
158,2020-08-06,8999.731711228103,760.407527565998,-819.4353054630119
159,2020-08-07,9000.222265481085,760.4319946427331,-819.4635977363396
