,dates,prediction,+,-
54,2020-04-26,55137.94398801994,5288.05695397759,-5583.388688940555
55,2020-04-27,57146.71601775467,5458.576392149604,-5767.667090132629
56,2020-04-28,59127.14994624619,5625.535166870584,-5948.3114235772955
57,2020-04-29,61077.19312368129,5788.822430144333,-6125.18746164695
58,2020-04-30,62995.02363749058,5948.348048123691,-6298.183446380375
59,2020-05-01,64879.03850337504,6104.041006888212,-6467.208471655365
60,2020-05-02,66727.84178176956,6255.847881476555,-6632.190917830223
61,2020-05-03,68540.2327260126,6403.731375372023,-6793.0769458483555
62,2020-05-04,70315.19403462246,6547.668915249495,-6949.829045730934
63,2020-05-05,72051.8802834964,6687.6513406830345,-7102.424660901961
64,2020-05-06,73749.60666030551,6823.681653342559,-7250.8548808816995
65,2020-05-07,75407.83796888414,6955.773837501081,-7395.123194996369
66,2020-05-08,77026.17797273937,7083.951756331473,-7535.244319987265
67,2020-05-09,78604.35911062786,7208.248111980545,-7671.243090607706
68,2020-05-10,80142.2326161085,7328.703501321841,-7803.1534372828755
69,2020-05-11,81639.7591183852,7445.365487800984,-7931.017404062382
70,2020-05-12,83096.99953191266,7558.287796641147,-8054.884253110358
71,2020-05-13,84514.10647458478,7667.52951754551,-8174.809612014113
72,2020-05-14,85891.31609139756,7773.154402023269,-8290.854696268245
73,2020-05-15,87228.94031248518,7875.230200549398,-8403.085582040207
74,2020-05-16,88527.35951474964,7973.828060033877,-8511.572535727755
75,2020-05-17,89787.0156361345,8069.021955194941,-8616.389394093087
76,2020-05-18,91008.40574500966,8160.888201321504,-8717.61299248696
77,2020-05-19,92192.07586813602,8249.504962347448,-8815.32264412794
78,2020-05-20,93338.61534367649,8334.951844176685,-8909.599669197909
79,2020-05-21,94448.65135423093,8417.309519104325,-9000.52694434076
80,2020-05-22,95522.84411533552,8496.659340129598,-9088.188507633211
81,2020-05-23,96561.88215484524,8573.083057028358,-9172.669186932355
82,2020-05-24,97566.47806400961,8646.662522361803,-9254.05429832614
83,2020-05-25,98537.36446899196,8717.479431440064,-9332.429310383159
84,2020-05-26,99475.29037822082,8785.615104719269,-9407.87962037143
85,2020-05-27,100381.01775005029,8851.15027029274,-9480.490266626075
86,2020-05-28,101255.31840844383,8914.164893067471,-9550.345759580057
87,2020-05-29,102098.97111554297,8974.738020662626,-9617.52985824857
88,2020-05-30,102912.7589737744,9032.947622133768,-9682.12540967601
89,2020-05-31,103697.46702208495,9088.87048810978,-9744.214214691208
90,2020-06-01,104453.88001770028,9142.582119815925,-9803.876870692678
91,2020-06-02,105182.78047430971,9194.156626092736,-9861.192674665945
92,2020-06-03,105884.94684813081,9243.666661319396,-9916.239528795442
93,2020-06-04,106561.1519207565,9291.183360818963,-9969.093845989235
94,2020-06-05,107212.16133137881,9336.77627721698,-10019.830480119112
95,2020-06-06,107838.73228290789,9380.51334502206,-10068.522672915002
96,2020-06-07,108441.61237460084,9422.460849176015,-10115.242005132808
97,2020-06-08,109021.53858507179,9462.683396737528,-10160.058358068272
98,2020-06-09,109579.23635845899,9501.243905947777,-10203.039884827173
99,2020-06-10,110115.41882240886,9538.203591425743,-10244.252986425534
100,2020-06-11,110630.78611038128,9573.62195963331,-10283.762303468364
101,2020-06-12,111126.02477860516,9607.556814818992,-10321.630707986114
102,2020-06-13,111601.80731569297,9640.064264715344,-10357.919302912298
103,2020-06-14,112058.79173605613,9671.198731935932,-10392.68742692194
104,2020-06-15,112497.62125038146,9701.012969347663,-10425.99266447204
105,2020-06-16,112918.92400669407,9729.558078996051,-10457.890859001564
106,2020-06-17,113323.31289618384,9756.883533963832,-10488.436129860173
107,2020-06-18,113711.38541902871,9783.03720197489,-10517.680894625286
108,2020-06-19,114083.72360276508,9808.065373115547,-10545.675892446889
109,2020-06-20,114440.89397000754,9832.012788290318,-10572.47021031387
110,2020-06-21,114783.4475505776,9854.922669467502,-10598.1113115388
111,2020-06-22,115111.9199337125,9876.836751368392,-10622.645065995704
112,2020-06-23,115426.83135640301,9897.795314252464,-10646.115781818065
113,2020-06-24,115728.68682452792,9917.837217202657,-10668.566239275999
114,2020-06-25,116017.97626211222,9936.999933388608,-10690.037724653463
115,2020-06-26,116295.1746866523,9955.319584944911,-10710.57006531056
116,2020-06-27,116560.74240733762,9972.830977782054,-10730.201665513945
117,2020-06-28,116815.12524324264,9989.567637345332,-10748.969542672901
118,2020-06-29,117058.75475902167,10005.561844226657,-10766.909363670056
119,2020-06-30,117292.04851577447,10020.844669732163,-10784.055481200718
