,dates,prediction,+,-
83,2020-05-16,31685.207578278198,2748.618045800118,-2951.364036802006
84,2020-05-17,31838.554093888524,2758.6448176581907,-2962.6446988076386
85,2020-05-18,31985.08962708546,2768.190552318021,-2973.388681529912
86,2020-05-19,32125.08631396539,2777.2772057272086,-2983.6200971630496
87,2020-05-20,32258.807905987254,2785.9258309186625,-2993.36210018332
88,2020-05-21,32386.509800402968,2794.1566052840535,-3002.6369130163366
89,2020-05-22,32508.43909782173,2801.988858163142,-3011.465852444424
90,2020-05-23,32624.834683214034,2809.4410985641844,-3019.869356519106
91,2020-05-24,32735.927327360718,2816.531042865725,-3027.867011788443
92,2020-05-25,32841.939805859,2823.275642368717,-3035.47758066823
93,2020-05-26,32943.08703337426,2829.6911105896143,-3042.71902881598
94,2020-05-27,33039.576210736705,2835.7929501971303,-3049.608552376707
95,2020-05-28,33131.6069827368,2841.5959795190647,-3056.1626049962288
96,2020-05-29,33219.37160492222,2847.1143585501413,-3062.396924509114
97,2020-05-30,33303.05511761913,2852.3616144088155,-3068.32655922338
98,2020-05-31,33382.83552573333,2857.350666199396,-3073.9658937378554
99,2020-06-01,33458.88398296478,2862.093849242905,-3079.3286742353484
100,2020-06-02,33531.36497919428,2866.6029386607916,-3084.428033217031
101,2020-06-03,33600.43653006588,2870.8891722773624,-3089.2765136304442
102,2020-06-04,33666.25036772649,2874.9632728390716,-3093.88609237277
103,2020-06-05,33728.95213193018,2878.835469537291,-3098.2682031447257
104,2020-06-06,33788.68156073819,2882.5155188308636,-3102.4337586391957
105,2020-06-07,33845.5726801758,2886.0127245749245,-3106.39317206126
106,2020-06-08,33899.75399226848,2889.3359574500937,-3110.156377965024
107,2020-06-09,33951.348660957105,2892.4936737064636,-3113.7328524135446
108,2020-06-10,34000.47469546626,2895.4939332263457,-3117.1316324588806
109,2020-06-11,34047.24513074736,2898.3444169177747,-3120.361334948353
110,2020-06-12,34091.768204705004,2901.052443455119,-3123.4301746681886
111,2020-06-13,34134.14753189608,2903.6249853710688,-3126.345981823728
112,2020-06-14,34174.482273521906,2906.068684524842,-3129.1162188777234
113,2020-06-15,34212.86730352483,2908.3898669584596,-3131.747996754999
114,2020-06-16,34249.3933706268,2910.5945571556367,-3134.2480904249824
115,2020-06-17,34284.14725621088,2912.6884917222924,-3136.622953879145
116,2020-06-18,34317.21192797283,2914.6771325071677,-3138.878734519534
117,2020-06-19,34348.666689236416,2916.5656791736255,-3141.0212869679453
118,2020-06-20,34378.58732396191,2918.3590812490365,-3143.0561863211587
119,2020-06-21,34407.046237388764,2920.0620496629926,-3144.9887408621726
120,2020-06-22,34434.11259231916,2921.6790677928366,-3146.8240042453435
121,2020-06-23,34459.85244111155,2923.2144020393316,-3148.566787178166
122,2020-06-24,34484.328853304716,2924.672111936852,-3150.221668603015
123,2020-06-25,34507.60203903928,2926.056059829243,-3151.7930064105967
124,2020-06-26,34529.72946825757,2927.369920118894,-3153.2849476925003
125,2020-06-27,34550.765985767786,2928.617188108081,-3154.7014385520743
126,2020-06-28,34570.763922229045,2929.8011884468724,-3156.0462334881595
127,2020-06-29,34589.77320119382,2930.92508320856,-3157.32290437361
128,2020-06-30,34607.84144216022,2931.9918795951235,-3158.5348490304495
