,dates,prediction,+,-
101,2020-06-22,51667.23527704584,4677.621334701078,-4985.747865288249
102,2020-06-23,52638.28455972871,4758.673330749109,-5073.373608236347
103,2020-06-24,53601.5974670034,4838.893652804916,-5160.132648068502
104,2020-06-25,54556.751639273505,4918.252096884207,-5245.991317156229
105,2020-06-26,55503.34558213422,4996.72035668687,-5330.91797871521
106,2020-06-27,56440.99858745661,5074.271992134301,-5414.8829993859545
107,2020-06-28,57369.350614700204,5150.882406757213,-5497.85872462565
108,2020-06-29,58288.06213384271,5226.528814707177,-5579.819447706417
109,2020-06-30,59196.81392728824,5301.190206989573,-5660.74137680947
110,2020-07-01,60095.30685640124,5374.847315320279,-5740.602598026213
111,2020-07-02,60983.2615953817,5447.4825739082735,-5819.383037461019
112,2020-07-03,61860.418334767135,5519.0800786945765,-5897.064420112671
113,2020-07-04,62726.53645524194,5589.625548661752,-5973.630225946552
114,2020-07-05,63581.394178447496,5659.106282185872,-6049.065649777724
115,2020-07-06,64424.788197899696,5727.511109953026,-6123.357552527559
116,2020-07-07,65256.53327873951,5794.8303525022275,-6196.494414915265
117,2020-07-08,66076.46184705668,5861.05577318804,-6268.466289457458
118,2020-07-09,66884.42355420272,5926.180526976983,-6339.26474828909
119,2020-07-10,67680.28484712886,5990.199128278822,-6408.8828467275525
120,2020-07-11,68463.9284988419,6053.107383787705,-6477.315053028426
121,2020-07-12,69235.2531412317,6114.9023563065275,-6544.557212270185
122,2020-07-13,69994.1727894331,6175.582313215418,-6610.606490820588
123,2020-07-14,70740.61635340405,6235.146672828705,-6675.4613232819465
124,2020-07-15,71474.52714184904,6293.595985197491,-6739.121374519898
125,2020-07-16,72195.86239965104,6350.931834697054,-6801.587456830945
126,2020-07-17,72904.5927791878,6407.156821315308,-6862.861529827453
127,2020-07-18,73600.70183911797,6462.274528937778,-6922.946611855703
128,2020-07-19,74284.18554786581,6516.289463727982,-6981.846734978564
129,2020-07-20,74955.05179014758,6569.206995700006,-7039.566900924823
130,2020-07-21,75613.31986932515,6621.033325121331,-7096.113026779014
131,2020-07-22,76259.02001882764,6671.775432165945,-7151.491924229136
132,2020-07-23,76892.19290109567,6721.441045168627,-7205.711230218323
133,2020-07-24,77512.88911654311,6770.038593121106,-7258.779352531419
134,2020-07-25,78121.16873453146,6817.5771809887665,-7310.70543530921
135,2020-07-26,78717.1008273762,6864.066492764017,-7361.499315892725
136,2020-07-27,79300.76296713512,6909.516829867382,-7411.1714643325395
137,2020-07-28,79872.2408614269,6953.938989513001,-7459.73302368341
138,2020-07-29,80431.62776912001,6997.344296229174,-7507.195626725501
139,2020-07-30,80979.02417291094,7039.744495100153,-7553.571467129746
140,2020-07-31,81514.5372000843,7081.151875853335,-7598.873187462275
141,2020-08-01,82038.28040685559,7121.579026704494,-7643.113951461972
142,2020-08-02,82550.37322569404,7161.038896888858,-7686.307285784031
143,2020-08-03,83050.94059618429,7199.544761601806,-7728.46710221465
144,2020-08-04,83540.11257108867,7237.110254311367,-7769.607654386302
145,2020-08-05,84018.02395518376,7273.749201332277,-7809.743524305071
146,2020-08-06,84484.81389001108,7309.4757464811555,-7848.889541987723
147,2020-08-07,84940.62554704193,7344.304070346072,-7887.060808727372
